Date,Steps,Sleep_Hours,Heart_rate_BPM,Cal_Burnt,Active_minutes
2025-03-28,8565.402117702075,,74.67050265869258,2696.0011431722996,110.08072804058543
2025-03-29,7978.7511096596845,6.314273953664456,80.89630795623437,2459.1583030011566,175.0895949909733
2025-03-30,,7.804046515517844,72.82283989275425,1214.7496981884115,198.3040139192345
2025-03-31,8163.267433113356,6.769742381627559,82.65480375065351,1505.1859317148312,221.3466611942154
2025-04-01,7747.0775493480405,,66.82711549899628,2470.385593994108,154.99229617600236
2025-04-02,8618.64499053289,7.192969640045442,86.0934744018558,1508.7563032308453,149.8163124911517
2025-04-03,6947.946906122647,6.264757677580626,94.9889812361925,1887.6834250014876,116.10087066217196
2025-04-04,7322.337853402232,6.746350694652818,68.37161439560342,2275.026049512276,118.65598229800699
2025-04-05,7257.891846867842,6.102122107411152,67.54497478599228,1515.8277725681824,148.67605540492366
2025-04-06,6186.485051867881,9.26472513291639,86.533844771177,2052.68775307298,178.3682753408089
2025-04-07,7946.120277064576,7.335263551971728,87.79572145730712,1332.9872525408978,205.67923131166248
2025-04-08,7911.0552721798895,6.600274492007414,66.77139972846732,1699.3161780243931,119.84105246598276
2025-04-09,7655.113456642461,7.513979910734222,67.79813182904142,2159.8909670712683,234.6344284479761
2025-04-10,7415.412866624853,7.18767195030917,69.18215391139493,,146.44381994787156
2025-04-11,6234.629257949586,7.079030400466777,58.555494889657226,2220.2373689801993,158.93163528257818
2025-04-12,7229.354677234641,7.914166700043425,62.81348053515802,1990.1811005366594,122.63941604260883
2025-04-13,7307.285483473231,8.057507710047306,61.95859233247932,2276.244977208574,38.78798698635292
2025-04-14,6847.722730778381,6.769498852389472,64.32202434895872,2111.9570670323305,204.20226981805249
2025-04-15,7488.714288333991,6.72418175935532,71.65315112613219,,196.84219485462165
2025-04-16,8054.050856814539,7.0249483028483555,,2062.612251323954,145.93362214408933
2025-04-17,9536.18590121053,4.998078835264415,87.50500492814076,1785.2972294373735,163.3495358612436
2025-04-18,7824.577812831839,5.784808937801447,62.016459592612094,2061.148751516142,185.79696088520498
2025-04-19,7907.550390722764,8.666874267444525,81.84322398476584,2271.649014518194,81.87270715567287
2025-04-20,7575.554084233832,8.944967713501283,69.86011155774491,2024.4300351628522,133.54736613268526
2025-04-21,5731.228784700958,7.050963960443622,71.50536290347567,2020.2958456019412,199.71323398109135
2025-04-22,7623.486124550783,7.876556963055767,78.74819492166604,1649.0041560966224,97.28552884153753
2025-04-23,7710.230209941026,7.611250154543536,60.772779784377015,1668.549541224526,174.67789660833145
2025-04-24,10113.242112485286,10.0,75.82409746184051,1298.6973641001532,92.17090976882974
2025-04-25,7457.639035218877,8.419574911434577,73.66452208213056,2874.7883715934695,183.3214991216763
2025-04-26,7951.5473423336125,7.172082408519233,76.92451264008149,1378.0683823043573,158.21792588512582
2025-04-27,7615.288230294756,6.344459559399574,74.89168643907819,1653.5474011020465,79.24340920472453
2025-04-28,6481.321962380468,5.693553679742427,96.55300139910895,1640.7963672154012,218.23696772285857
2025-04-29,8792.82281451502,7.503463635867223,65.62260015748684,2447.4621884722205,123.27042116009754
2025-04-30,,6.543649254715697,66.69003044998182,1852.525160853986,119.48737814928094
2025-05-01,8441.031947043048,5.877746290402325,65.76859473575236,2623.871036336867,170.02845986154713
2025-05-02,6740.612545205261,6.653427115757474,66.44522880839746,1663.2546878780659,217.43186747143577
2025-05-03,,6.218451996385605,65.62612872693482,2139.497081111901,
2025-05-04,6248.148937207719,8.987141635072565,83.89016531107552,1582.3264733701212,163.08399249239858
2025-05-05,8236.85709380027,,,3072.5745638866942,181.44082501652866
2025-05-06,9840.455625809978,7.292027358683383,66.29253706250523,1406.2007904852435,194.6552803631572
2025-05-07,6659.463674869312,8.779944138890025,,2154.9103551135136,168.82207776386127
2025-05-08,7083.702270397228,7.377368307647618,76.71415556386404,2316.8884404660494,141.6486080458339
2025-05-09,7749.651365087641,6.438715798671736,66.47776955719029,2206.899548725749,118.62048896756401
2025-05-10,7146.5243458838,8.823124077269657,78.32931817755511,1907.356170561146,164.30719415231874
2025-05-11,6099.336568933867,7.838910043684659,74.029230208513,1935.089650133287,106.39304940071966
2025-05-12,7718.562974806027,6.262753845673544,56.84255885002768,2021.9057359895548,20.0
2025-05-13,6587.696286273895,7.109661321916391,87.47505201330061,1926.4989991857558,181.8279902078834
2025-05-14,8123.592430635182,6.424381746615243,89.95877673095522,2481.9395583974547,205.19674205430977
2025-05-15,6730.575765766197,5.917200269035664,65.87211309515614,3105.2615007956756,
2025-05-16,9199.934405017539,,68.12298440064016,1721.2541074960832,109.51346476450313
2025-05-17,6866.746707663763,9.209416640470131,74.85865390724905,1315.098510210461,190.95771305025988
2025-05-18,7327.938483794324,5.901432426180858,75.34456789987026,1955.8589758243727,262.8747734855849
2025-05-19,8463.51721736967,7.862969236690571,78.5854427267283,3289.854668827159,161.0396853837704
2025-05-20,6419.1356835660445,6.649357430878172,92.1020453876635,1598.1627160151347,123.59985293854328
2025-05-21,7877.45993460413,6.8128746162353035,70.2305277250595,2819.558402722034,150.855177944758
2025-05-22,8957.142754282428,6.707606075761131,64.01702755461547,2838.8504070382205,228.74382095740924
2025-05-23,6042.516765438772,6.436009230320184,58.20680771985473,1723.2058791460026,127.70179104377323
2025-05-24,7834.633858532305,7.348521627944827,64.69069960058081,2284.4915395926378,120.04039966748732
2025-05-25,7909.882794248423,6.469049883588962,71.66873027126204,2814.198311564269,135.86282389089837
2025-05-26,8431.82287177731,7.570456825779838,89.94557863517788,1810.4361295062565,112.33356958706437
2025-05-27,6413.049289121918,7.249761890550863,66.82388700963828,1898.2098199488191,166.13351579973977
2025-05-28,6329.543386915724,7.06105195313359,74.23787951638899,1709.1595430256782,241.23392292347802
2025-05-29,8171.941565616898,6.392436337958402,71.83577103927247,1492.6216346535666,176.15396365580145
2025-05-30,7946.984673233186,6.723228669431667,83.88393273448084,1675.3612274669965,147.38232489368562
2025-05-31,7900.492850345877,8.055391225825757,97.26932425873622,1388.029866618872,145.4094365542228
2025-06-01,7996.448209496975,,66.6913122707968,2017.0417341296131,81.84045956516715
2025-06-02,,6.322444755201449,67.10560557481777,1615.013384470679,204.15548885735797
2025-06-03,7882.253697161003,7.399332305429225,82.44160877069072,2116.8929558953737,156.1081401493599
2025-06-04,7943.072473298681,8.05138712337179,78.81891489626311,,150.97600432046872
2025-06-05,6935.648581973632,5.630594718878628,90.46707325736034,2165.4401161072287,300.0
2025-06-06,9515.774511144757,7.843360192379935,77.83928185325964,2416.7644808044624,174.93764541828432
2025-06-07,8123.832920911787,6.637376241054153,68.40707909212941,1003.1321787142723,
2025-06-08,6458.696502797351,7.870598668593159,77.9065483069231,2187.028284923786,138.68212018972284
2025-06-09,8306.553608633829,6.536740843457483,83.08703580582907,2613.8344962366464,217.42228545983772
2025-06-10,6675.318329772678,5.495117899335481,80.20482181197364,1395.1794906543973,165.66352052688822
2025-06-11,8437.084603742453,5.672457562116837,77.07274031107298,2836.286193418852,88.08610108413167
2025-06-12,8808.595579007404,7.348084946661382,82.66674689589154,2209.5095046830224,205.96144672876017
2025-06-13,6829.317681648289,7.559722501721482,83.69295590445672,1647.4940721207956,126.5927957230503
2025-06-14,8613.376129244321,6.395683374895591,,1972.115461171147,253.66488881087727
2025-06-15,8062.780926936498,7.938592458777373,78.48709887589642,2279.163456260861,214.00240328573244
2025-06-16,8472.06015999449,5.63847993773104,70.32881919683146,2038.0026957062057,137.63390521706245
2025-06-17,9546.792982653948,7.233920201352683,73.46713686433323,2269.3779962231847,224.05081808675564
2025-06-18,7404.61188399713,6.088983800237543,84.06508966508358,1539.663203460317,163.39277552637017
2025-06-19,6896.2638356425105,6.64816389219784,63.83064329012764,2084.680412018039,202.63868375611096
2025-06-20,6760.485570374477,7.347398671316414,75.68673308872901,1293.1427515475098,184.23664086472374
2025-06-21,6834.189715034561,6.439586634716047,68.0666118767264,1944.38696932565,117.68216725045633
2025-06-22,7572.898290585896,6.915444455770174,72.28744822934817,1548.046179267605,127.8225083841269
2025-06-23,7991.151974816644,8.30629280921444,84.78451862607298,1632.2350287051167,211.49804087905807
2025-06-24,7926.690799330019,6.723108130476851,73.91099068019903,2618.0465876052185,143.26123339467296
2025-06-25,8477.183249036023,,72.46436548156149,2545.6550602971347,139.81757683790016
2025-06-26,7663.001891877907,6.170293145342382,58.40143859020081,2304.5690604535885,112.24387103253235
2025-06-27,9103.534077157317,7.829804177915283,79.46253566027221,1453.8436176637106,181.17995327967304
2025-06-28,7385.343166762044,8.741568620657901,78.45484181141076,1841.7957751525992,263.1262459621572
2025-06-29,10370.169166589618,4.8283554998727105,93.6325472330546,2606.548849989592,106.62335428728636
2025-06-30,8275.667347765006,6.503104744529523,68.92221765046999,2070.858456819952,161.2109728336379
2025-07-01,6792.842443583718,7.87707212718054,74.1915032766394,3159.664769990847,230.61102777077144
2025-07-02,6579.107501938888,7.096954613957007,74.49383683710755,,156.01793043771426
2025-07-03,8132.472415243185,7.671145873371309,87.77453279763475,2096.0245582450157,182.6185898124867
2025-07-04,7426.537214674149,6.6960148132841795,71.04704467613048,1845.4417678987493,106.88032359265601
2025-07-05,8364.000494092092,7.3865897874729,74.7902152577034,2066.770452391141,181.41535486038242
2025-07-06,8123.237624573545,7.14432276460792,78.0789650971654,1923.7650818097281,150.64278674977257
2025-07-07,7577.1710873431275,8.467782061659808,73.86609123156359,2354.054338344295,209.28649978399315
2025-07-08,6803.206281931595,7.554420843301213,67.53566385449471,2478.3511583972922,219.36930257823755
2025-07-09,6135.152775314135,7.637602662075202,73.94089992898307,1607.0052697460253,289.47818210093067
2025-07-10,7203.485047932979,,82.73631749859771,1334.3835232211109,188.9816586606788
2025-07-11,8506.398794323472,6.812393775927506,61.7348470058894,1081.8973134483517,176.28981582910833
2025-07-12,7864.093744130204,6.867441812180379,73.32969674146877,2253.995663456272,169.7192150788668
2025-07-13,6404.261221288012,7.694452142378297,64.99879185060827,1448.3166969130632,142.34168535946557
2025-07-14,7823.180925851182,6.879015519179736,83.95046628924842,923.5547035237585,176.92419217308455
2025-07-15,8035.317379728836,7.589774856896413,56.76813095216225,2194.289302265482,145.22992949304853
2025-07-16,6766.142563798867,9.375400798645439,66.41078152728412,3246.4997587163953,168.4230488134807
2025-07-17,7803.7251059455275,8.171124703431692,75.7721187506452,1996.9645442300534,225.87987678039798
2025-07-18,7708.208718446,6.973976467832158,87.65524029234341,2419.245387225821,109.67287173601795
2025-07-19,6507.029702169377,8.501213922163945,71.34249738927012,2040.9146792737824,216.99392805645226
2025-07-20,8007.787360348283,6.891924626978448,,1950.5551734044286,225.85575336699327
2025-07-21,8210.784526368234,5.261875464822146,90.8115706944059,2459.5382414938845,
2025-07-22,,6.2919136890825955,57.51986099583756,1854.8627279056743,53.90725504957027
2025-07-23,8703.802052034904,5.429208078974144,50.01194043379918,2133.6961570359513,129.60890064527837
2025-07-24,6272.330632042909,6.948486515958691,76.40014450053333,2160.8489030980068,224.84972732805545
2025-07-25,6712.174960084877,7.318418379189551,66.97945775647389,1665.9547731784755,158.8565968850559
2025-07-26,,8.976437312275282,,2496.0211747682615,110.03488838525446
2025-07-27,8163.785950912209,7.626927373764162,79.08356447299353,1912.5201216522958,134.76125393858914
2025-07-28,,7.0808994711911355,74.43800713771199,1622.1274202535776,202.03100132522763
2025-07-29,11502.731490654722,8.129405581183489,66.35921369263272,2268.254921785202,187.33667841006897
2025-07-30,8220.890510693167,5.088864690992114,59.19695601329106,1550.7660091044813,148.05339504151527
2025-07-31,8785.565640180599,7.535614558108565,80.72457328280144,2014.0905786845642,141.65877940926563
2025-08-01,8604.001763493203,8.070865193886966,78.50201177958661,1995.4405016778983,140.4120925478089
2025-08-02,8301.391251305799,5.821413754220158,71.00824136220618,2542.947782915789,113.87949077507487
2025-08-03,7334.730755359655,8.44375404320693,90.46636996047665,2237.3491164399766,240.7687844734721
2025-08-04,8408.969220493267,7.638496407494414,61.29915233673847,1987.486520627428,143.883976539433
2025-08-05,6877.174785462428,6.884712086099198,56.74474829075261,2408.8831496001435,220.85792604127482
2025-08-06,7413.181393259991,7.932781866106285,65.08091930118755,2695.103774508657,236.06580259612258
2025-08-07,7164.6364521708965,9.570692857804396,71.54413983644503,2278.905153175931,209.91554490739802
2025-08-08,7731.874139386323,7.481866255058495,74.43339449322691,2005.1763099216903,138.41898436409758
2025-08-09,9964.658566673508,7.548220586300336,69.5876394214367,1344.0818838249202,180.18650451683047
2025-08-10,5782.734807408252,6.8406391004597555,75.52055396514297,1467.4431684623137,158.7902196804542
2025-08-11,8336.260190374513,6.450155630535208,59.48460575809556,1847.3876478226662,114.8149069634936
2025-08-12,6037.284128810348,8.130335816544246,86.4376460407326,1695.2438989203583,176.21796408608014
2025-08-13,7178.068134210566,6.443916174091132,71.17848821607431,1906.514348507277,
2025-08-14,8738.950596967366,7.371566237219392,83.17295831588127,,219.38396942307818
2025-08-15,7714.280019095463,6.822342553234883,75.42725346377703,2264.8463771783654,136.76913513508035
2025-08-16,6572.255222070694,7.778979825746392,76.56753219153784,1964.7506109704543,170.05798279364197
2025-08-17,6934.696290740032,7.633662105286948,77.69767280232205,2243.250821913101,174.1643935773071
2025-08-18,8329.597748934675,8.337539944257898,76.47708560017315,2032.2372074050602,147.05475131479614
2025-08-19,6919.633368282864,6.789983601145253,78.42722759867544,,189.33469007376374
2025-08-20,7866.458589581975,7.0301250647066285,85.29152530132431,,
2025-08-21,7695.571839903814,6.321236284217693,,1927.9562221391923,203.56486487286222
2025-08-22,6998.399652394183,,79.09003757588512,1395.1526285794462,92.70101598766257
2025-08-23,9793.944089325327,7.677300493044852,71.10264305712774,2299.964364998102,166.3189789773206
2025-08-24,8283.919022318012,8.056988616645352,86.40117215449473,2765.375416171849,256.94644995291424
2025-08-25,5624.857413342393,6.377834675822374,,2609.380925848658,109.98343376972127
2025-08-26,7836.454314769428,8.16960592010566,90.00940432910815,1893.278564534896,126.11275147375743
2025-08-27,6988.213535231612,8.655637858804951,71.59842049355656,2745.363068424976,185.69539248294575
2025-08-28,,7.713434903223701,57.69224897881952,2074.3337286010556,168.9790890969799
2025-08-29,6857.4792615673,9.176795812558066,73.2810441491079,,177.53150496367795
2025-08-30,7535.263558533101,6.526210800896427,65.1894834252512,1693.29866822953,184.45935650738318
2025-08-31,8154.987278980457,6.055345296688583,,1848.7651567559358,191.7360734280885
2025-09-01,8515.755194170122,5.5212797510957214,65.4737602069761,1805.9115907293856,215.48499209781116
2025-09-02,6449.703592944224,8.796044311489183,67.5381656678522,2085.2081111877437,
2025-09-03,,7.9543656563540575,53.10459269054469,2080.286990524932,147.93711726907287
2025-09-04,7175.054688839044,7.244415329089545,67.47693680750923,2001.5230100767071,193.62868506013655
2025-09-05,6996.670767426288,7.57996862631982,47.76120673371044,,
2025-09-06,9415.454240281097,6.174510952701623,56.16097176514277,2595.323137393171,153.36831268087133
2025-09-07,8054.981710960956,9.745751979616827,79.60414656144297,2474.7770677206618,111.27353476646792
2025-09-08,6389.116045664955,,79.85800158650832,,215.35403346434865
2025-09-09,8567.861947054776,7.409394794604893,76.25457561784965,723.0394325490226,153.98094180232007
2025-09-10,9772.156197012633,8.025766623898692,62.33023856870787,2467.159955619637,51.36652269929819
2025-09-11,8682.465260551147,7.781009231736713,71.5228864385802,1316.5606507922894,202.37108385752109
2025-09-12,6130.630034045987,7.523884024279131,71.96397460909432,1887.6172990536581,133.23359070230387
2025-09-13,7165.765927133749,6.509525544554688,60.416353108074574,1414.9434869703202,155.47333588479196
2025-09-14,,7.771468357135996,87.0339830176715,1099.0097812099903,176.59901652845073
2025-09-15,6942.330534381219,9.182024496475034,80.77362290575671,2270.731364102394,169.52498398895332
2025-09-16,8093.819428146228,,69.79035826170336,2379.5775801513237,195.47259085695197
2025-09-17,8424.634053429338,8.893186626639396,72.26885838994531,1711.7447996366402,138.22568147150784
2025-09-18,6723.069528421917,6.788784323568815,74.08382807947552,704.4788539275451,185.65528990880415
2025-09-19,7590.4746439382,6.310395179741419,51.58265131575709,1726.8777758737588,147.02266612080413
2025-09-20,4408.732659930927,7.174213079900352,69.52822617479403,2195.9020027012734,196.94052404437514
2025-09-21,6625.61235866571,7.355724912288695,65.18015752002202,,190.76837420065266
2025-09-22,7397.43184860684,8.394191518470949,61.983799901050844,2091.6799598895777,
2025-09-23,6402.216818035151,5.607535370285181,,1992.3450754135022,214.29910580875162
2025-09-24,,8.829550319460614,89.97686526849523,2289.6457498005443,133.2018277442976
2025-09-25,6219.858622039367,7.14199210142101,78.4084286126701,2059.7901842070764,200.40288991405725
2025-09-26,7209.955513303016,6.87311893005258,,1513.4655295592222,178.36436567006703
2025-09-27,7780.740577286091,6.287895624739832,,2598.285750832246,251.9091838397561
2025-09-28,9091.273289066115,5.64514332813423,85.99355436586002,1920.735213486515,148.8267008814074
2025-09-29,6214.137848820561,8.123170583961915,81.24633682912769,1986.347730245034,142.53416019409013
2025-09-30,8813.16375215496,7.373317967188404,72.59630369920174,1533.366020463402,159.02901970561336
2025-10-01,7660.233061019587,6.010039100258946,65.53063222294426,1778.358874404245,144.84101085828624
2025-10-02,6668.4913489520495,6.004921227936384,78.9822331361359,1557.5986429865495,199.9970950971025
2025-10-03,8112.103474263271,,75.9348538542175,1913.5269700382885,79.1844695781706
2025-10-04,7849.05969557347,8.969021525289392,80.95193220027733,2855.8542400711717,107.3158790426823
2025-10-05,,7.0404086486363955,78.35171801681969,,106.60985392104035
2025-10-06,7719.802084990019,5.796857046881893,82.49552715319335,1193.2193010616293,207.51537959867878
2025-10-07,7264.68640313824,7.054256935914055,66.64764788439432,2735.585163746804,245.53066862909628
2025-10-08,7763.517345251248,7.027276430252329,85.17394065634326,1895.338161424067,
2025-10-09,8312.130674521046,4.603113357058428,73.975996046924,1665.4636306700418,151.55891384049946
2025-10-10,9236.016816145351,7.245705133482188,92.75260872625265,2519.952343698038,163.50260815565906
2025-10-11,6412.184501173151,7.0690654697913216,65.10812181910433,1697.192230131568,218.09391513040953
2025-10-12,9783.033374656266,7.9962063648134185,89.3596380316525,2913.004856773468,113.6323432904713
2025-10-13,5697.912200477498,9.148956094945344,73.97910783462648,2338.9629356696346,171.91844913673927
2025-10-14,7498.214904964417,8.426565029547756,65.48581996385552,1756.0442959271486,208.75988148912148
2025-10-15,8238.317206484577,7.031111309445169,67.16114165945679,3078.654106632752,185.05470849699225
2025-10-16,7930.991867735032,6.193474091258329,68.7965269180568,1697.1425384983309,169.47908082993717
2025-10-17,7027.300480179406,9.87335980324986,76.24165946401916,2371.0476860046533,210.05230462835706
2025-10-18,7441.877749642725,7.359218434014488,77.228354880355,2149.646290203246,24.838385350038152
2025-10-19,7156.999065341167,7.313929291912946,66.26299996061421,2650.8706446993992,193.89376597654538
2025-10-20,7060.635243055788,7.275874912889996,71.75645407739017,2780.7555983634265,127.2962158436288
2025-10-21,8499.602097021025,7.4980847607678545,93.42270358611864,2016.0020745328834,68.46835515717716
2025-10-22,8007.015485965047,7.155639588076057,89.27543170100711,1623.2910648269083,185.56012997624904
2025-10-23,6957.090404739346,6.726337993119763,76.36323669674032,2229.9860714695583,228.68292725814788
2025-10-24,8549.59987543325,6.753141058759608,72.380034781682,1661.142315123947,153.1275742686154
2025-10-25,7957.29952087661,7.267246729784001,73.20031326718261,3006.6936237633117,207.64372736014695
2025-10-26,8462.86211883896,6.756575228866235,78.13517972730416,2068.267665541369,240.61391289943228
2025-10-27,8279.628841923612,6.587154217322835,61.77207434801595,1817.3392243439457,225.74572267920237
2025-10-28,6821.004989077927,,69.42623462576655,2092.340152932454,241.99822646856964
2025-10-29,7089.81895980303,7.045022782579145,55.314159261224106,1326.4368552351516,197.1063745535946
2025-10-30,8397.293605123261,8.803992988582689,75.9922312260528,1514.1929807446743,163.77168194507965
